A,/arquivo_100kb.bin,0.011421680450439453,0.17981886863708496,0.1926271915435791,102583,557.109004726769,0,1
A,/arquivo_100kb.bin,0.010956048965454102,0.16873979568481445,0.18226194381713867,102583,593.6875206641931,0,1
A,/arquivo_100kb.bin,0.011318206787109375,0.16800284385681152,0.1805250644683838,102583,596.2917569590793,0,1
A,/arquivo_100kb.bin,0.011137723922729492,0.16781067848205566,0.17986154556274414,102583,596.9745897202383,0,1
A,/arquivo_100kb.bin,0.011543750762939453,0.16974353790283203,0.18248677253723145,102583,590.1768760990848,0,1
A,/arquivo_100kb.bin,0.011048316955566406,0.16999220848083496,0.18179750442504883,102583,589.3135446192772,0,1
A,/arquivo_100kb.bin,0.011538028717041016,0.17235589027404785,0.18514156341552734,102583,581.2317222127697,0,1
A,/arquivo_100kb.bin,0.011125326156616211,0.1683335304260254,0.1806044578552246,102583,595.1203582789692,0,1
A,/arquivo_100kb.bin,0.011538982391357422,0.1698446273803711,0.18262052536010742,102583,589.825609927286,0,1
A,/arquivo_100kb.bin,0.011103630065917969,0.1681075096130371,0.1804349422454834,102583,595.9204985434566,0,1
A,/arquivo_1mb.bin,0.011195182800292969,1.586010217666626,1.5987544059753418,1048760,645.7585683191854,0,1
A,/arquivo_1mb.bin,0.011034250259399414,1.5807406902313232,1.5932846069335938,1048760,647.9112569374823,0,1
A,/arquivo_1mb.bin,0.010957479476928711,1.5944952964782715,1.6072027683258057,1048760,642.3221754006327,0,1
A,/arquivo_1mb.bin,0.011087656021118164,1.5898330211639404,1.6027441024780273,1048760,644.2058215334984,0,1
A,/arquivo_1mb.bin,0.011228084564208984,1.5866940021514893,1.6025092601776123,1048760,645.4802791913602,0,1
A,/arquivo_1mb.bin,0.011257648468017578,1.5845913887023926,1.5976812839508057,1048760,646.3367747685991,0,1
A,/arquivo_1mb.bin,0.011412382125854492,1.5922877788543701,1.605649471282959,1048760,643.2126787011351,0,1
A,/arquivo_1mb.bin,0.010899543762207031,1.5207595825195312,1.5326037406921387,1048760,673.4658780207596,0,1
A,/arquivo_1mb.bin,0.010906457901000977,1.6072659492492676,1.619615077972412,1048760,637.2185561315355,0,1
A,/arquivo_1mb.bin,0.01116490364074707,1.567091941833496,1.5792121887207031,1048760,653.554306648856,0,1
A,/arquivo_5mb.bin,0.010716438293457031,9.41563868522644,9.428534030914307,5243064,543.7952600638544,0,1
A,/arquivo_5mb.bin,0.01148676872253418,9.315209150314331,9.332041501998901,5243064,549.6580489904754,0,1
A,/arquivo_5mb.bin,0.011034250259399414,9.443319320678711,9.456381559371948,5243064,542.2012656384474,0,1
A,/arquivo_5mb.bin,0.011200428009033203,9.447508811950684,9.460937738418579,5243064,541.9608268608544,0,1
A,/arquivo_5mb.bin,0.010563135147094727,9.521292686462402,9.533942461013794,5243064,537.7609801639636,0,1
A,/arquivo_5mb.bin,0.011443614959716797,9.476298332214355,9.489780187606812,5243064,540.3143197902626,0,1
A,/arquivo_5mb.bin,0.010928630828857422,9.502992153167725,9.51667070388794,5243064,538.796581642261,0,1
A,/arquivo_5mb.bin,0.01133871078491211,9.509779214859009,9.523853778839111,5243064,538.4120463595759,0,1
A,/arquivo_5mb.bin,0.011225700378417969,9.525880336761475,9.53942608833313,5243064,537.5019952476869,0,1
A,/arquivo_5mb.bin,0.011065244674682617,9.360037803649902,9.373715877532959,5243064,547.0255350361309,0,1
